title,artist_name,artist.hotttnesss,duration,familiarity,key,loudness,mode,tempo,time_signature
Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,Cesar Camargo Mariano/Helio Delmiro,0.317504856,287.11138,0.332148785,9,-11.877,1,163.167,4
Pinned To The Ground (album version),Buzzhorn,0.378498493,239.98649,0.473626728,9,-5.627,0,144.836,3
Always And Never (Album Version),Silverstein,0.605507136,229.642,0.80113645,2,-1.998,1,108.499,4
Myth Takes,!!!,0.482131081,143.98649,0.609538992,11,-7.901,0,193.978,4
Carpe PM,The Secret Life of Teenage Girls,0.233131687,153.20771,0.062570763,0,-8.798,1,88.935,4
Who Shot Ya (Amended Album Version),The Notorious B.I.G.,0.50654532,316.65587,0.668509447,4,-5.934,1,91.69,4
Poor Tom (Album Version),Led Zeppelin,0.634412385,182.09914,0.787098356,1,-10.7,1,210.8,7
Wounded Hearts,Sandi Thom,0.405031298,205.21751,0.655359115,4,-4.332,1,82.205,4
Love's Been Good To Me,Carl Belew,0.257496328,131.05587,0.305523628,4,-15.672,1,121.563,1
When Morning Comes To Town,The Field Mice,0.409292117,316.73424,0.60542429,3,-15.54,1,162.682,4
Estate,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,0.333154508,431.64689,0.426683814,11,-14.621,0,106.219,1
Freedom Enough (From Silent Mother Nature),Catherine Howe,0.319209721,183.37914,0.421792253,4,-11.428,1,172.337,4
Hai Shava,Malkit Singh,0.324430892,324.51873,0.483243067,5,-11.273,1,210.305,4
Nutty Block,Rodney O & Joe Cooley,0.307902094,172.01587,0.415784608,1,-9.745,0,175.393,4
Until You Love Someone,Dean Martin,0.623970266,165.66812,0.708439814,0,-10.917,0,128.459,5
Part One From Triomusic,Strata,0.482298832,377.67791,0.612837504,2,-21.787,1,109.671,5
Hello Young Lovers (LP Version),James Darren,0.343605383,145.00526,0.489280179,5,-14.449,0,141.024,4
Same Man,Till West & DJ Delicious,0.3268453,153.28608,0.564512291,1,-7.535,1,125.558,4
Quiero Ir Ao Mar,Carlos NuA+-ez,0.384986117,215.35302,0.535702528,9,-10.918,0,211.327,3
The Owl and the Pussy-cat,Igor Stravinsky,0.49576633,156.70812,0.633258331,11,-21.25,1,147.637,4
Set You Free This Time,Gene Clark,0.527066335,168.38485,0.685125411,9,-12.77,1,98.49,1
Bloco Da Solidao (1996 Digital Remaster),Maysa,0.409464909,150.25587,0.616436885,10,-15.574,0,137.673,7
Will You Love Me Tomorrow,The Shirelles,0.379137556,159.76444,0.66229871,0,-9.79,1,68.283,4
Stille nacht_ heilige nacht,The American Boychoir,0.291883422,230.26893,0.409827635,2,-32.017,1,0,1
Nine Ways,JDS,0.44974631,465.60608,0.487220327,1,-5.533,1,134.014,4
Northern Downpour (Album Version),Panic At The Disco,0.604655128,247.77098,0.842368944,5,-8.901,1,85.157,4
Bad Seed,Jan Howard,0.258671268,165.98159,0.44240829,1,-15.915,1,86.162,4
Exchange,Abraham Laboriel,0.298372721,368.16934,0.362358559,11,-8.489,0,93.106,4
Marie D'Aquitaine,"MichA""le Arnaud",0.313665817,176.27383,0.368134445,3,-13.366,1,49.262,4
Oh My God,Sticky Fingaz,0.403784235,266.4224,0.542512528,6,-5.947,0,80.149,4
Joy To The World,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,0.30566262,111.0722,0.384563593,6,-13.826,1,82.422,4
Hoochie Coochie Man,The Jeff Healey Band,0.414236248,313.7824,0.716854352,7,-11.488,1,107.197,3
Ftei O Erotas,Angela Dimitriou,0,265.37751,0.264713987,9,-9.28,0,124.177,4
The Second Summer Of Love,Danny Wilson,0.362902986,167.20934,0.559991415,7,-7.928,1,196.034,4
Prelude And Fugue In C Major BWV 531 : Fugue,Lionel Rogg,0.29127103,240.61342,0.320855383,0,-14.367,1,64.401,4
Don't Phunk With My Heart,Java,0.359757244,356.41424,0.625157654,1,-7.598,1,130.861,4
Give It What U Got,SWAMI featuring Asuivre,0.380756416,260.28363,0.679654239,10,-2.939,0,90.008,4
Dancing To A Standstill,The Black Velvet Band,0.262798505,256.39138,0.353911957,9,-8.632,1,122.174,4
Isla del Luna,Lisa Lynne,0.420937755,316.49914,0.6051397,2,-14.544,1,95.981,4
Spirit,Pe'z,0.431839301,252.57751,0.530791489,0,-7.605,0,75.955,5
Another Long One,Shawn Colvin,0.446732968,224.60036,0.68550363,8,-13.256,1,210.871,4
Leng Jing,Stephy Tang,0.358893493,214.12526,0.37248425,4,-7.225,0,105.196,1
OAKtown,Casual,0.401997543,259.44771,0.581793766,4,-8.422,0,106.689,1
Larger Than Life,Backstreet Boys,0.592614927,236.25098,0.851417629,0,-5.12,1,112.787,4
I Hold Your Hand In Mine [Live At Royal Albert Hall],Tiny Tim,0.404897336,43.36281,0.593496044,6,-23.996,1,93.779,3
Baby Come To Me,Kenny G featuring Daryl Hall,0.550212562,236.93016,0.751629597,0,-8.041,1,89.865,4
Den Pai Alo,Christos Dantis,0.417593317,243.82649,0.480752276,5,-10.957,0,133.339,4
It Wont Be Christmas,David Martin,0.310614282,241.47546,0.637533386,0,-14.835,1,98.718,4
Knocked Out Of The Park,John Davis,0.387635478,183.17016,0.545435239,5,-22.289,1,74.072,1
Salt In NYC,Trafik,0.405352011,424.12363,0.596845852,8,-10.683,0,130.006,4
Wessex Loses a Bride,Nick Ingman;Gavyn Wright,0.31853603,111.62077,0.4074304,4,-18.703,0,104.394,3
Erica (2005 Digital Remaster),Eddie Calvert,0.310544672,138.63138,0.421187326,4,-9.672,1,159.587,1
Blessed Assurance,Glad,0.372232889,270.602,0.524265131,2,-10.754,1,192.702,5
Loaded Like A Gun,Steel Rain,0,173.19138,0.018917567,3,-8.372,0,98.11,4
Rumba De Barcelona,Los Manolos,0.320517791,218.38322,0.47013483,7,-4.37,0,118.595,4
"Clementina SantafA""",Gloriana,0.47722519,153.33832,0.73699197,2,-15.599,1,143.601,1
Wild Rose (Back 2 Basics Mix),Bombay Rockers,0.335933116,230.71302,0.531757816,4,-6.358,0,81.319,3
Kutt Free (DJ Volume Remix),Jinx,0.431824888,407.37914,0.556566973,6,-7.884,1,89.345,5
Ten Tonne,Chase & Status,0.396356237,337.68444,0.654594982,4,-5.134,0,174.993,4
A Higher Place (Album Version),Tom Petty,0.568350503,236.17261,0.779838092,9,-4.954,1,129.122,4
Sono andati? Fingevo di dormire,Montserrat CaballA(c);Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,0.391370587,511.16363,0.522197175,8,-26.358,1,86.666,3
Got My Mojo Workin,Pucho & His Latin Soul Brothers,0.253785313,338.23302,0.44259318,8,-15.672,1,231.867,4
Get Your Head Stuck On Your Neck,Soul Mekanik,0.399537136,45.66159,0.490009428,5,-21.593,1,190.698,4
Jenny Take a Ride,Mitch Ryder,0.294053193,207.43791,0.476747681,9,-11.255,1,97.538,4
Sonnerie lalaleulA(c) hi houuu,Blingtones,0,29.54404,0.021492905,6,-11.494,1,95.225,3
Midnight Star,Luna Orbit Project,0.310661896,335.51628,0.420966667,5,-7.427,0,139.993,4
Native Soul,Danilo Perez,0.3228233,197.19791,0.331874147,7,-16.113,1,159.233,1
Der Kleine Dompfaff,Line Renaud,0.320086927,152.92036,0.470212296,1,-9.843,1,124.75,3
A Whiter Shade Of Pale (Live @ Fillmore West),King Curtis,0.366820788,326.00771,0.575674219,0,-17.492,1,100.415,4
The Ballad Of Sleeping Beauty,Sophie B. Hawkins,0.377593082,305.162,0.713274972,9,-6.301,1,105.003,4
Streets On Fire (Explicit Album Version),Lupe Fiasco,0.554633231,279.97995,0.902062927,7,-6.294,0,110.218,4
Music is what we love,Wilks,0.080166939,261.51138,0.351182454,10,-7.64,0,88.973,4
City Slickers,Marc Shaiman,0.378442737,149.86404,0.510010871,4,-18.341,1,134.566,4
Intro,40 Grit,0.331351565,75.67628,0.451977717,11,-22.752,1,186.882,3
Harajuku Girls,Gwen Stefani,0.532803542,290.55955,0.837872047,1,-4.169,1,113.995,4
Prognosis,Steve Morse,0.420692588,363.85914,0.589903022,4,-6.977,1,90.199,1
Living Hell,Bitter End,0.449002436,282.43546,0.602868067,10,-14.041,0,111.032,3
Small World,Ethel Merman,0.341254769,135.31383,0.493593024,0,-16.994,1,124.184,1
Truck Driving Man/Down In The Caribbean,Leon Russell & New Grass Revival,0.443708895,221.30893,0.634227165,5,-12,1,157.746,1
Swallow The Knife (Live) (Segue),Story Of The Year,0.580095045,75.57179,0.806762596,6,-7.626,1,100.032,4
Mayday,Natural Elements,0.369535728,338.1024,0.44802055,1,-6.318,1,185.88,4
Lake Of Dreams,Lisa Lynne,0.420937755,298.10893,0.6051397,0,-12.811,1,94.031,5
Because Of You,Neil Sedaka,0.444025681,170.84036,0.720842183,4,-9.448,0,76.013,3
Un Peu D'Amour Et D'AmitiA(c),Maurice Larcange,0.279642625,215.37914,0.360241801,1,-10.398,1,133.553,4
Rattlesnake!,A Static Lullaby,0.557562472,213.49832,0.758678715,2,-5.537,1,202.233,4
Disappeared,John Wesley_ John Wesley,0.452789477,351.08526,0.560557984,7,-7.513,1,133.405,5
DoppelgA$?nger [Qliphothic Phantasmagoria],Coph Nia,0.354934743,658.02404,0.56246685,5,-17.16,0,116.819,3
Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),Tabu feat. Mitzib,0.444900149,474.61832,0.578881704,11,-9.788,1,127.887,4
Ghost Town Rituals (Album Version),Nights Like These,0.310754057,305.89342,0.628886848,5,-4.053,1,124.872,1
Morning Glory,Oasis,0.540216451,301.92281,0.834564098,0,-3.159,1,136.948,4
Rudolph The Red-Nosed Reindeer,John Davis & Emma Doyle,0.387635478,135.52281,0,0,-13.781,1,169.878,4
Tomorrow Gone,Stew,0.304547713,179.9571,0.541077953,7,-10.968,1,100.621,1
I don't Want to Be Alone Tonight,Jauida,0.360648925,269.76608,0.53915621,7,-6.996,1,101.01,4
Just A Little Lovin' (Will Go A Long Way),Eddy Arnold,0.397775654,166.16444,0.56412895,11,-14.014,1,157.779,4
Shameless,All Time Low,0.526458224,221.67465,0.842431482,2,-2.838,1,91.483,4
And I Love You So,Brian Dullaghan,0.150857762,212.94975,0.29143326,10,-15.046,1,99.109,4
L' Envers Du DA(c)cor,Richard Galliano,0.423356106,261.74649,0.571422802,9,-15.008,1,76.296,3
Quiet Time,Regina Belle,0.384601686,307.33016,0.566024302,7,-8.916,0,92.672,4
Little Sister,Debbie Davies,0.343133497,225.67138,0.528835698,7,-6.908,1,116.984,4
Song For Mom (LP Version),STEVE CAMP,0.314428181,296.14975,0.527078764,5,-9.371,1,139.07,4
All Over Me,Jay Tee & Baby Bash,0.32815742,203.67628,0.662945434,6,-5.234,1,98.983,4
I Hate You,The Stolen Minks,0.298269163,56.42404,0.501125001,2,-2.704,1,123.695,4
From The Blind (LP Version),Daath,0.35070666,230.86975,0.473963333,0,-3.325,1,97.151,4
Misanthrope,Extasick,0.267454194,134.03383,0.416985865,2,-8.933,1,91.459,4
Chains Chains (Live In Hammersmith),UFO,0.453399083,212.61016,0.681130242,7,-8.548,1,116.11,4
The Date (Remix By Ana Rago),Avril - Remix By Ana Rago,0.438234414,188.39465,0.897178039,6,-18.397,1,85.282,3
As My Fire Flies,Pat Travers,0.384018129,152.99873,0.565971267,9,-7.812,1,140.872,4
We Wish You A Merry Christmas,SNOWPATROL,0.667294596,233.03791,0.818319359,0,-8.499,0,144.003,4
BAPse,Die Fantastischen Vier,0.517259283,149.99465,0.686452083,9,-5.165,0,120.001,4
Saturday Night Is The Loneliest Night In The Week,Jeanie Lambe & The Danny Moss Quartet,0,152.0322,0.03863811,8,-10.274,1,168.558,4
A Mi No Me Importa,Nelson Ned,0.32188269,200.48934,0.498663649,10,-12.708,1,146.061,4
BYOB (Explicit Album Version),Yung Joc,0.510490081,193.64526,0.851218064,4,-5.797,0,174.019,4
"Le PresbytA""re n'a rien perdu de son Charme",Philippe Sarde,0.34369745,158.82404,0.455679779,2,-22.35,0,85.691,3
Ven Morena,Orquesta AragA3n,0.332930951,173.68771,0.508731241,7,-7.113,1,92.606,4
Brighton by the Sea,Jason Miles,0.23345958,269.40036,0.458055179,0,-7.467,1,163.97,4
CHAOS INTRO,State of Chaos,0.140390475,176.90077,0.363734084,2,-18.724,1,97.619,3
Bloody Pig Pile (Live),Dropkick Murphys,0.568491815,196.72771,0.79309437,9,-5.386,0,183.808,4
Hex Breaker,Taint,0.345063467,281.46893,0.560882279,1,-4.583,0,92.044,3
The Melting Moon (Edit),VHS Or Beta,0.421973968,224.20853,0.67161064,9,-5.893,0,126.806,4
Hawaiian Chimes,Leonard Kwan,0,170.31791,0.384772191,5,-17.805,1,108.912,4
Turn Around,True Believers,0.328073305,361.53424,0.494073815,6,-4.228,0,160.731,4
L'accordA(c)oniste,Les Hurlements D'leo,0.425728131,182.04689,0.446326628,7,-7.693,1,104.307,3
Tumba Tumba,Charanga Forever,0.279901462,367.43791,0.338173032,1,-6.622,1,203.964,5
Why don't you eat where you slept last night ?,Zuzu Bollin,0,175.90812,0.436155425,10,-19.263,1,131.683,4
Suffocating Under Words Of Sorrow (What Can I Do),Bullet For My Valentine,0.613443198,215.53587,0.815437803,0,-2.315,1,188.924,4
Im Moving On,The Hit Factory,0.166568299,234.70975,0.309621411,7,-8.299,1,126.342,3
Deep Night/Softly As In A Morning Sunrise (Medley),Terry Snyder,0.320919611,340.11383,0.457207167,10,-12.752,0,112.097,4
Let Me Show You [I Just Want To Make You Smile],Marcus Miller,0.412110495,280.13669,0.695416519,0,-13.078,1,125.147,4
Monster For Music,Beatnuts,0.285523231,170.52689,0.608018106,6,-10.231,1,87.634,4
Complain,Ayo,0.390641236,212.71465,0.522590185,0,-11.26,1,128.689,4
Daydreaming [Jakwob Remix],Kid Sister,0.464517526,277.2371,0.749395045,11,-3.573,0,140.026,4
Dansende Foran Speilet,Mons Leidvin Takle,0.282402199,120.92036,0.221726078,7,-25.146,1,147.576,1
Ease,Public Image Ltd,0.415517083,492.30322,0.684994897,9,-12.091,1,193.56,4
Everchanging,Rise Against,0.625080481,260.8322,0.847081688,11,-8.576,1,122.006,4
Too much informa,Sizzla,0.457981674,203.96363,0.732571745,7,-6.832,0,190.01,4
L'insidieuse (Live),Richard Galliano,0.423356106,309.65506,0.27585437,0,-13.481,1,111.663,4
So Hot,Helen Love,0.347006921,81.97179,0.581884359,2,-6.746,0,100.76,4
Youlan_ Lonely Orchid (solo guqin),David Mingyue Liang,0,757.99465,0.185774967,2,-16.077,0,163.67,4
Forbidden Fruit,Pursuit Of Happiness,0.377888131,196.49261,0.508676201,7,-10.324,1,127.298,4
Recorda-Me,Bobby Hutcherson,0.393292711,352.57424,0.570900104,9,-13.456,0,95.633,1
Lady Of Your Calibre,Gregory Isaacs,0.451998594,221.83138,0.709472621,3,-12.084,0,160.011,3
Italian For Goodbye (skit),The Pharcyde,0.491468882,11.59791,0.756063871,0,-19.461,1,38.233,4
Anti Geroi,Azis,0.387294172,281.88689,0.499302193,0,-6.608,1,98.151,4
Stronger Than Me,Amy Winehouse,0.583732613,256.10404,0.899709853,10,-7.758,1,91.198,4
Only For The Young,George Lopez,0.516963731,345.23383,0.668020249,4,-8.832,1,75.467,5
T'as 16 ans demain,Les Hou-Lops,0.116156134,122.69669,0.27790004,2,-7.458,1,103.29,4
Serene,The Cosmosamatics,0.24305321,338.36363,0.224787871,3,-14.952,1,65.054,4
So Jah Seh,Jackie Edwards,0.359290849,256.62649,0.50373879,1,-12.102,1,161.796,4
Joy In The Journey (The Final Word Album Version),Michael Card,0.34424658,182.72608,0.515279199,6,-15.598,1,115.258,1
Chorinho Pra Ele (Live),Richard Galliano,0.423356106,197.17179,0.27585437,0,-12.01,1,230.992,4
Warrior's Quest,Ensiferum,0.51484988,291.02975,0.710203377,7,-4.507,1,179.988,3
Medley LeA-la Chico,Leila Chicot,0.412390713,293.27628,0.516618213,2,-5.568,1,90.008,4
The Hustle,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,0.491468882,334.78485,0.756063871,1,-9.636,1,95.816,4
Rakkauden satu - Histoire d'un Amour -,Erkki Junkkarinen,0.331642439,215.82322,0.404499596,4,-9.559,0,100.612,4
God Bless You (Goddamn it),A Static Lullaby,0.557562472,237.42649,0.758678715,7,-4.621,1,80.41,4
The Illusionist,Scar Symmetry,0.455825979,271.5424,0.718381342,6,-3.536,0,150.086,4
La Route Est Belle,Oztara,0.313171602,207.51628,0.450877778,3,-5.786,0,191.929,4
Urgence,Sonia Dersion,0.349873381,269.87057,0.375962133,5,-8.089,0,173.936,4
Pero Me Acuerdo De TA,Christina Aguilera,0.737884133,266.73587,0.831240277,6,-7.834,1,117.984,4
Trapped In Reality,Headhunter,0.448452837,312.76363,0.60773432,8,-3.319,0,153.551,4
Our Darkest Days,Eighteen Visions,0.440107997,172.19873,0.752365974,6,-4.806,1,131.079,4
California Dreamin' (LP Version),Baby Huey & The Baby Sitters,0.333596878,288.36526,0.561487776,2,-10.895,0,132.973,1
Dumb Woman Blues,Elmore James,0.434823431,191.13751,0.619366856,0,-10.862,1,97.03,3
Letting You Back In,Rising Lion,0.30710777,280.45016,0.494587077,7,-9.513,1,88.137,4
Hear Me Lord (2001 Digital Remaster),George Harrison,0.541602503,359.73179,0.739047424,6,-7.301,0,133.383,4
Don't Let Go,Weezer,0.776167742,180.97587,0.830884642,2,-3.637,1,142.68,4
U Don't Hear Me Tho' (Street Mix),Rodney O & Joe Cooley,0.307902094,217.41669,0.415784608,1,-7.041,1,107.185,4
Lonely Street,Boots Randolph,0.331863557,150.20363,0.544835431,0,-11.927,1,101.485,3
Undertow,Jackson United,0.317016495,204.93016,0.574984394,11,-4.941,1,90.636,4
12 Seasons of Love,The Cosmosamatics,0.24305321,515.97016,0.224787871,8,-13.103,1,61.487,5
Courtyard,Bobbie Gentry,0.38479891,177.57995,0.582460567,2,-13.134,1,152.434,1
Have You Ever Seen The Rain,Creedence Clearwater Revived,0.234169894,257.59302,0.36766771,0,-9.224,1,121.232,4
Cry Baby,The Johnny Otis Orchestra,0.334143883,182.15138,0.494902079,5,-20.842,1,105.268,3
Interlude,B.A.D.,0.473636665,102.03383,0.583989842,0,-5.653,1,95.655,4
Terra,Luar Na Lubre,0.419860994,251.81995,0.633313609,2,-8.654,0,229.913,3
Mother,Circular,0.354825639,59.89832,0.501246444,1,-27.806,1,75.127,1
A La Memoria Del Muerto,Fruko Y Sus Tesos,0.370747684,261.90322,0.533724477,10,-6.206,0,106.769,4
Sayin' Dope,The Bucketheads,0.344540601,365.71383,0.563845985,9,-14.979,1,120.876,5
When The World Is Running Down_ You Make The Best Of What's Still Around,The Police,0.642655961,216.42404,0.790367909,7,-10.45,1,123.657,4
My Bonnie Lies Over the Ocean,Kinky,0.553596233,101.14567,0.739684335,7,-4.179,1,144.954,4
Now You Know,The Real Kids,0.344871922,222.11873,0.484893131,11,-8.471,1,147.661,4
I'm Sitting Here Waiting,Eddie Boyd,0.349409351,203.36281,0.453125179,2,-14.688,1,84.224,1
Korrupted - Remix,Tha Chamba,0.175955738,281.75628,0.262129375,8,-6.816,0,172.287,4
Sex Objekt,Jack Orsen & Taktlo$$,0.234625314,200.51546,0.491991164,10,-6.609,1,167.902,4
Rain / Ekoln,Olov Johansson_ Catriona Mckay,0,469.68118,0.446394479,7,-14.217,1,74.046,4
Reason With The Beast,Shriekback,0.374791219,113.60608,0.547938241,2,-11.661,1,100.15,1
As Diehard As They Come (Album Version),Hatebreed,0.546383748,136.95955,0.832757431,0,-3.806,0,85.771,4
No Unexpected Guests,John Frizzell,0.366905853,133.19791,0.432839367,10,-23.685,0,210.898,4
Walls And Cannonballs (Album),Sister Hazel,0.509878708,195.36934,0.731065756,5,-6.481,1,140.259,4
Trouble In The City,J.J. Cale,0.435468899,202.94485,0.675766804,6,-18.863,0,133.398,1
Dark Angel,Precious Bryant,0.329391949,193.72363,0.462996094,4,-9.131,1,91.538,4
Knocked Up,Kings Of Leon,0.788805935,466.65098,0.845768866,9,-7.714,1,114.73,4
Ven Conmigo/Perdoname (Live),Selena,0.545865917,388.51873,0.748320703,9,-5.68,0,106.438,1
Taste Of Dis (Explicit Version),Brooke Valentine,0.359064296,261.53751,0.705745818,1,-6.825,1,111.936,4
Prvni vesela,Krystof,0.372119119,262.55628,0.508636229,2,-7.499,1,93.015,4
If You'd Only Talk To Me (Bonus Track),Claire Hamill,0.35312499,205.42649,0.515847654,9,-10.225,1,101.662,4
Librado Maldonado,Los Originales De San Juan,0.440835007,263.6273,0.648902582,5,-7.711,1,179.502,3
Crass Commercialism,Black Flag,0.547506775,1030.19057,0.731208047,0,-18.91,1,70.649,5
Flores Negras,Barbarito Diez,0.266343082,183.43138,0.409796621,0,-9.718,1,85.878,5
Rollercoaster Ride,Aaron Watson,0.472495477,217.39057,0.658016592,4,-8.942,1,155.896,4
Turning Away,Mary Black,0.376556981,293.92934,0.597113363,5,-9.464,0,163.567,4
Metal from Hell...22nd Century,Satan's Host,0.379902866,332.7473,0.504300516,11,-3.47,0,121.553,4
The Girl I Find (LP Version),The Impressions,0.410247408,159.29424,0.633220624,1,-10.453,1,81.586,5
Panda Bear,Owl City,0.69352472,187.6371,0.7957297,5,-7.188,0,150.066,4
Drifting From Town To Town,Bobby Bland,0.390981124,181.49832,0.57944035,2,-10.269,0,105.927,3
Negativ Song,Headliners,0.326235946,169.56036,0.530631077,4,-4.969,1,88.001,3
The Lords Prayer,Jane Winther,0.345284773,145.68444,0.31739138,8,-16.051,1,27.163,1
Nubia (LP Version),The Rascals,0.408091819,223.89506,0.686720834,2,-9.899,0,113.058,1
Blake's Worried Blues,Blind Blake,0.351345077,186.90567,0.521672995,0,-22.825,1,86.997,1
You're My World,Emilia,0.369674093,174.81098,0.606675278,7,-3.235,1,86.62,4
Ojos Gitanos,CA3mplices,0.349013498,307.56526,0.510783846,0,-5.959,1,100.051,4
Mira Nina,Emilio,0.360829937,165.22404,0.576044173,10,-13.777,1,205.333,4
Solamente Una Vez,Nana Caymmi,0.348350022,216.86812,0.523633032,11,-13.774,0,179.575,1
Zolte Slonie,Kasia Stankiewicz,0.399372672,304.06485,0.513108193,0,-7.114,1,134.051,4
Sahti Waari,Turisas,0.502848779,146.59873,0.664182058,0,-7.249,1,160.009,4
Nina Nina,ChA(c)co Feliciano And Joe King,0.34822673,273.65832,0.563048689,5,-3.865,0,87.976,7
Only Do for Love,Cache Cache,0.339371214,245.49832,0.483639878,3,-6.503,1,125.003,4
Arrival,David Hudson,0.330212699,320.91383,0.480062115,4,-13.462,1,158.321,4
Las Murallas De JericA3,David Summers,0.345717932,321.33179,0.505602748,0,-9.846,1,132.858,4
Megatrend,Rummage,0.188089747,178.12853,0.387287527,10,-6.014,0,95.503,4
In The Name of the Father,Adr Lavey,0.31294751,194.45506,0.439866905,6,-6.181,1,96.007,4
I Can't Tame Wild Women,Bill Boyd's Cowboy Ramblers,0,203.75465,0,9,-14.816,1,99.487,4
A Somber Wind from a Distant Shore (Album),Canis Dirus,0.32386075,722.20689,0.455064897,9,-6.435,1,200.169,3
Little Timmy,Vickie Winans,0.396855869,358.71302,0.653937821,10,-20.284,0,124.194,7
Erica,Justin,0.335368578,149.49832,0.782555689,11,-15.148,0,109.702,3
Marcando El Ritmo Al Caminar,La Portuaria,0.30571906,132.25751,0.522888132,0,-11.97,1,122.113,4
To Agalma,Antonis Remos,0,140.64281,0.299117766,0,-9.996,0,117.671,3
Damisela Encantadora,Percy Faith And His Orchestra,0.36134021,152.13669,0.437634718,2,-17.611,1,179.264,5
You Are My Memoir,Stars Like Fleas,0.33256773,264.51546,0.511711973,5,-7.401,1,103.936,1
